project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
JacksonDatabind,64,buglocator,Yes,1.0,1.0,1.0,18.45644760131836,2025-12-17T14:57:53.239059,2025-12-22T16:51:35.010325,,,,,,,,,,1,1,1
JacksonDatabind,64,locus,Yes,14.0,0.071429,0.071429,68.1216402053833,2025-11-22T11:21:40.375206,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,65,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,66,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,66,boostnsift,Yes,94.0,0.010638,0.010638,25.052578926086422,2025-11-18T17:22:01.223347,2025-12-22T16:51:35.010325,53.8625,187.84,223178915.5,517052825.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,66,buglocator,Yes,8.0,0.125,0.125,19.535950660705566,2025-12-17T14:57:54.586031,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,1
JacksonDatabind,66,locus,Yes,18.0,0.055556,0.055556,67.69307041168213,2025-11-22T11:22:10.028620,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,67,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,67,boostnsift,Yes,1.0,1.0,1.0,26.61881995201111,2025-11-18T17:22:22.619321,2025-12-22T16:51:35.010325,70.9975,253.4,225902592.0,512753664.0,134861973094.0,806.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,67,buglocator,Yes,13.0,0.076923,0.076923,24.654721975326535,2025-12-17T14:58:17.893844,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,67,locus,Yes,1.0,1.0,1.0,58.736958026885986,2025-11-22T11:22:39.116730,2025-12-25T12:38:07.219373,,,,,,,,,,1,1,1
JacksonDatabind,68,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,68,boostnsift,Yes,7.0,0.142857,0.142857,25.515310525894165,2025-11-18T17:22:42.934754,2025-12-22T16:51:35.010325,70.1225,247.71,326592102.25,899153920.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,1
JacksonDatabind,68,buglocator,Yes,4.0,0.25,0.25,23.181047201156616,2025-12-17T14:58:17.767131,2025-12-22T16:51:35.010325,,,,,,,,,,0,1,1
JacksonDatabind,68,locus,Yes,3.0,0.333333,0.333333,51.26507735252381,2025-11-22T11:23:01.297775,2025-12-25T12:38:07.219373,,,,,,,,,,0,1,1
JacksonDatabind,69,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,69,boostnsift,Yes,99.0,0.010101,0.010101,25.715240478515625,2025-11-18T17:23:03.470746,2025-12-22T16:51:35.010325,61.239999999999995,214.94,286442127.0,724880588.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,69,buglocator,Yes,112.0,0.008929,0.008929,24.748883724212646,2025-12-17T14:58:42.516070,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,69,locus,Yes,159.0,0.006289,0.006289,52.38468813896179,2025-11-22T11:23:31.505654,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,70,FlexFL,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,70,boostnsift,Yes,25.0,0.04,0.04,25.30361008644104,2025-11-18T17:23:43.134615,2025-12-22T16:51:35.010325,81.8025,292.59,261239602.75,681888972.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,70,buglocator,Yes,1.0,1.0,1.0,15.434223175048828,2025-12-17T14:58:57.459744,2025-12-22T16:51:35.010325,,,,,,,,,,1,1,1
JacksonDatabind,70,locus,Yes,2.0,0.5,0.5,49.24685025215149,2025-11-22T11:24:18.639931,2025-12-25T12:38:07.219373,,,,,,,,,,0,1,1
JacksonDatabind,71,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,71,boostnsift,Yes,47.0,0.021277,0.021277,21.084083557128903,2025-11-18T17:23:59.013140,2025-12-22T16:51:35.010325,73.55999999999999,193.76,463456610.6666667,941726105.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,71,buglocator,Yes,8.0,0.125,0.125,13.32596731185913,2025-12-17T14:58:55.842090,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,1
JacksonDatabind,71,locus,Yes,13.0,0.076923,0.076923,53.62360000610352,2025-11-22T11:24:25.142421,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,72,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,72,boostnsift,Yes,103.0,0.009709,0.009709,30.930116415023804,2025-11-18T17:24:28.313928,2025-12-22T16:51:35.010325,57.739999999999995,115.39,287312445.0,663538892.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,72,buglocator,Yes,76.0,0.013158,0.013158,13.308147192001345,2025-12-17T14:59:09.150290,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,72,locus,Yes,195.0,0.005128,0.005128,57.81823658943176,2025-11-22T11:25:16.464344,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,73,FlexFL,Yes,4.0,0.25,0.125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonDatabind,73,boostnsift,Yes,4.0,0.25,0.25,23.209429502487183,2025-11-18T17:24:43.777687,2025-12-22T16:51:35.010325,106.6525,405.57,243634011.75,554486988.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
JacksonDatabind,73,buglocator,Yes,22.0,0.045455,0.045455,14.779701471328735,2025-12-17T14:59:12.239498,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,73,locus,Yes,8.0,0.125,0.125,40.41653561592102,2025-11-22T11:25:05.564394,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,1
JacksonDatabind,74,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,74,boostnsift,Yes,52.0,0.019231,0.019231,24.287805557250977,2025-11-18T17:25:07.710628,2025-12-22T16:51:35.010325,81.11333333333334,132.12,440279585.6666667,763782758.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,74,buglocator,Yes,1.0,1.0,1.0,14.234686851501465,2025-12-17T14:59:23.385036,2025-12-22T16:51:35.010325,,,,,,,,,,1,1,1
JacksonDatabind,74,locus,Yes,4.0,0.25,0.25,61.932049036026,2025-11-22T11:26:07.502642,2025-12-25T12:38:07.219373,,,,,,,,,,0,1,1
JacksonDatabind,75,FlexFL,Yes,1.0,1.0,0.3333333333333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,75,boostnsift,Yes,13.0,0.076923,0.076923,33.9692108631134,2025-11-18T17:25:36.675952,2025-12-22T16:51:35.010325,86.705,314.75,327729807.25,891813888.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,75,buglocator,Yes,2.0,0.5,0.5,14.71873164176941,2025-12-17T14:59:26.958286,2025-12-22T16:51:35.010325,,,,,,,,,,0,1,1
JacksonDatabind,75,locus,Yes,13.0,0.076923,0.076923,61.85613417625427,2025-11-22T11:26:18.338412,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,76,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,76,boostnsift,Yes,2.0,0.5,0.5,25.672994136810303,2025-11-18T17:25:57.197144,2025-12-22T16:51:35.010325,121.295,323.67,381686906.25,605867212.0,134861973094.0,806.0,0.0,0.0,,0,1,1
JacksonDatabind,76,buglocator,Yes,6.0,0.166667,0.166667,37.607794523239136,2025-12-17T15:00:00.992885,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,1
JacksonDatabind,76,locus,Yes,7.0,0.142857,0.142857,61.959595918655396,2025-11-22T11:27:09.478038,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,1
JacksonDatabind,77,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,77,boostnsift,Yes,15.0,0.066667,0.066667,25.841580152511597,2025-11-18T17:26:17.335789,2025-12-22T16:51:35.010325,73.1525,222.78,289742520.0,723202867.0,134861973094.0,876.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,77,buglocator,Yes,39.0,0.025641,0.025641,36.11345052719116,2025-12-17T15:00:03.071795,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,77,locus,Yes,101.0,0.009901,0.009901,60.20916390419006,2025-11-22T11:27:18.551355,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,78,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,78,boostnsift,Yes,18.0,0.055556,0.055556,27.767061948776245,2025-11-18T17:26:39.869696,2025-12-22T16:51:35.010325,61.403333333333336,111.72,355844751.0,564553318.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,78,buglocator,Yes,37.0,0.027027,0.027027,45.81285047531128,2025-12-17T15:00:46.805792,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,78,locus,Yes,109.0,0.009174,0.009174,64.21663737297058,2025-11-22T11:28:13.705242,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,79,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,79,boostnsift,Yes,2.0,0.5,0.5,25.20395541191101,2025-11-18T17:26:59.870753,2025-12-22T16:51:35.010325,62.04,217.67,270485421.75,690172723.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
JacksonDatabind,79,buglocator,Yes,17.0,0.058824,0.058824,32.719520568847656,2025-12-17T15:00:35.791373,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,79,locus,Yes,2.0,0.5,0.5,64.32796454429626,2025-11-22T11:28:22.891892,2025-12-25T12:38:07.219373,,,,,,,,,,0,1,1
JacksonDatabind,80,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,80,boostnsift,Yes,3.0,0.333333,0.333333,26.57569909095764,2025-11-18T17:27:41.023336,2025-12-22T16:51:35.010325,92.24,329.99,437977087.5,700868198.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
JacksonDatabind,80,buglocator,Yes,158.0,0.006329,0.006329,36.73817801475525,2025-12-17T15:01:23.544029,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,80,locus,Yes,334.0,0.002994,0.002994,71.50848340988159,2025-11-22T11:29:34.420441,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,81,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,81,boostnsift,Yes,1.0,1.0,1.0,33.58560752868652,2025-11-18T17:28:12.984953,2025-12-22T16:51:35.010325,127.2525,270.79,564679147.0,926416896.0,134861973094.0,766.0,0.0,0.0,0.0,1,1,1
JacksonDatabind,81,buglocator,Yes,13.0,0.076923,0.076923,38.19266223907471,2025-12-17T15:01:47.963421,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,81,locus,Yes,31.0,0.032258,0.032258,65.99065589904785,2025-11-22T11:29:53.361847,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,82,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,82,boostnsift,Yes,3.0,0.333333,0.333333,24.56911563873291,2025-11-18T17:28:29.789512,2025-12-22T16:51:35.010325,72.595,264.44,226395422.5,521351987.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
JacksonDatabind,82,buglocator,Yes,128.0,0.007812,0.007812,44.16136646270752,2025-12-17T15:02:07.705449,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,82,locus,Yes,56.0,0.017857,0.017857,67.98229455947876,2025-11-22T11:30:42.407939,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,83,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,83,boostnsift,Yes,15.0,0.066667,0.066667,24.85306978225708,2025-11-18T17:28:52.608205,2025-12-22T16:51:35.010325,88.425,116.67,411361607.25,623063859.0,134861973094.0,696.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,83,buglocator,Yes,15.0,0.066667,0.066667,36.613131284713745,2025-12-17T15:02:24.576606,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,83,locus,Yes,1.0,1.0,1.0,73.14259839057922,2025-11-22T11:31:06.515186,2025-12-25T12:38:07.219373,,,,,,,,,,1,1,1
JacksonDatabind,84,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,84,boostnsift,Yes,216.0,0.00463,0.00463,27.242043256759644,2025-11-18T17:29:12.222127,2025-12-22T16:51:35.010325,80.97749999999999,292.64,241078107.75,550082969.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
JacksonDatabind,84,buglocator,Yes,24.0,0.041667,0.041667,29.775205850601196,2025-12-17T15:02:37.480713,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,84,locus,Yes,18.0,0.055556,0.055556,71.06677460670471,2025-11-22T11:31:53.480721,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,85,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,85,boostnsift,Yes,2.0,0.5,0.5,26.40292263031006,2025-11-18T17:29:33.315003,2025-12-22T16:51:35.010325,113.8675,395.8,384546897.5,613102387.0,134861973094.0,806.0,0.0,0.0,,0,1,1
JacksonDatabind,85,buglocator,Yes,3.0,0.333333,0.333333,40.66141724586487,2025-12-17T15:03:05.238078,2025-12-22T16:51:35.010325,,,,,,,,,,0,1,1
JacksonDatabind,85,locus,Yes,3.0,0.333333,0.333333,73.9713716506958,2025-11-22T11:32:20.508082,2025-12-25T12:38:07.219373,,,,,,,,,,0,1,1
JacksonDatabind,86,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,86,boostnsift,Yes,216.0,0.00463,0.00463,24.899786949157715,2025-11-18T17:29:53.527528,2025-12-22T16:51:35.010325,126.2225,370.42,409206783.5,652843417.0,134861973094.0,806.0,0.0,0.0,,0,0,0
JacksonDatabind,86,buglocator,Yes,24.0,0.041667,0.041667,33.66139268875122,2025-12-17T15:03:11.142159,2025-12-22T16:51:35.010325,,,,,,,,,,0,0,0
JacksonDatabind,86,locus,Yes,18.0,0.055556,0.055556,69.54495739936829,2025-11-22T11:33:03.033990,2025-12-25T12:38:07.219373,,,,,,,,,,0,0,0
JacksonDatabind,87,FlexFL,Yes,1.0,1.0,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,87,boostnsift,Yes,5.0,0.2,0.2,25.89831852912903,2025-11-18T17:30:13.713826,2025-12-22T16:51:35.010325,75.845,271.53,289480375.75,750360985.0,134861973094.0,806.0,0.0,0.0,0.0,0,1,1
JacksonDatabind,87,buglocator,Yes,1.0,1.0,1.0,44.65011692047119,2025-12-17T15:03:49.888249,2025-12-22T16:51:35.010325,,,,,,,,,,1,1,1
JacksonDatabind,87,locus,Yes,1.0,1.0,1.0,73.27386450767517,2025-11-22T11:33:33.787508,2025-12-25T12:38:07.219373,,,,,,,,,,1,1,1
JacksonDatabind,88,FlexFL,No,,0.0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,88,boostnsift,Yes,11.0,0.090909,0.090909,24.931983709335327,2025-11-18T17:30:33.451788,2025-12-22T16:51:35.010325,72.54,264.2,237339934.25,554486988.0,134861973094.0,806.0,0.0,0.0,0.0,0,0,0
